time_index,area,num_people
1,E,18
1,D,7
1,Outside,125
1,M,1
1,IM2,4
1,L,5
1,G,6
1,C,9
1,GH,4
1,IM1,17
1,N,3
1,H,5
1,F,11
1,B,4
1,K,4
1,J,1
1,A,0
2,E,15
2,D,13
2,Outside,111
2,M,1
2,IM2,2
2,L,5
2,G,5
2,C,12
2,GH,8
2,IM1,20
2,N,2
2,H,8
2,F,9
2,B,4
2,K,2
2,J,2
2,A,0
3,E,13
3,D,13
3,Outside,104
3,M,2
3,IM2,6
3,L,4
3,G,5
3,C,11
3,GH,8
3,IM1,24
3,N,2
3,H,4
3,F,6
3,B,2
3,K,3
3,J,2
3,A,1
4,E,20
4,D,13
4,Outside,99
4,M,2
4,IM2,5
4,L,4
4,G,9
4,C,12
4,GH,5
4,IM1,23
4,N,2
4,H,6
4,F,10
4,B,6
4,K,4
4,J,2
4,A,0
5,E,26
5,D,13
5,Outside,86
5,M,2
5,IM2,5
5,L,5
5,G,8
5,C,11
5,GH,6
5,IM1,22
5,N,2
5,H,7
5,F,9
5,B,5
5,K,5
5,J,1
5,A,0
6,E,18
6,D,15
6,Outside,101
6,M,1
6,IM2,3
6,L,7
6,G,3
6,C,12
6,GH,12
6,IM1,24
6,N,2
6,H,5
6,F,5
6,B,3
6,K,2
6,J,0
6,A,0
7,E,17
7,D,21
7,Outside,83
7,M,1
7,IM2,9
7,L,5
7,G,6
7,C,12
7,GH,6
7,IM1,21
7,N,3
7,H,9
7,F,11
7,B,3
7,K,3
7,J,1
7,A,0
8,E,11
8,D,18
8,Outside,101
8,M,1
8,IM2,7
8,L,5
8,G,4
8,C,12
8,GH,7
8,IM1,19
8,N,3
8,H,5
8,F,7
8,B,3
8,K,3
8,J,0
8,A,1
9,E,10
9,D,10
9,Outside,119
9,M,2
9,IM2,5
9,L,5
9,G,4
9,C,13
9,GH,3
9,IM1,15
9,N,2
9,H,3
9,F,14
9,B,2
9,K,2
9,J,1
9,A,0
10,E,15
10,D,10
10,Outside,102
10,M,1
10,IM2,5
10,L,7
10,G,5
10,C,10
10,GH,5
10,IM1,21
10,N,2
10,H,5
10,F,12
10,B,5
10,K,1
10,J,1
10,A,0
11,E,12
11,D,6
11,Outside,112
11,M,1
11,IM2,6
11,L,4
11,G,6
11,C,17
11,GH,1
11,IM1,23
11,N,2
11,H,6
11,F,10
11,B,3
11,K,7
11,J,0
11,A,0
12,E,15
12,D,9
12,Outside,104
12,M,1
12,IM2,5
12,L,4
12,G,6
12,C,14
12,GH,2
12,IM1,14
12,N,2
12,H,6
12,F,19
12,B,5
12,K,4
12,J,1
12,A,0
13,E,16
13,D,9
13,Outside,105
13,M,2
13,IM2,6
13,L,5
13,G,5
13,C,10
13,GH,4
13,IM1,32
13,N,2
13,H,8
13,F,10
13,B,3
13,K,4
13,J,0
13,A,0
14,E,16
14,D,14
14,Outside,103
14,M,2
14,IM2,7
14,L,4
14,G,11
14,C,12
14,GH,7
14,IM1,25
14,N,2
14,H,3
14,F,6
14,B,2
14,K,7
14,J,2
14,A,0
15,E,26
15,D,15
15,Outside,104
15,M,2
15,IM2,8
15,L,4
15,G,11
15,C,10
15,GH,6
15,IM1,19
15,N,2
15,H,7
15,F,10
15,B,3
15,K,7
15,J,0
15,A,0
16,E,26
16,D,16
16,Outside,107
16,M,2
16,IM2,5
16,L,4
16,G,10
16,C,12
16,GH,8
16,IM1,17
16,N,2
16,H,3
16,F,9
16,B,3
16,K,6
16,J,0
16,A,0
17,E,18
17,D,16
17,Outside,111
17,M,1
17,IM2,6
17,L,5
17,G,10
17,C,9
17,GH,6
17,IM1,21
17,N,2
17,H,6
17,F,12
17,B,5
17,K,6
17,J,1
17,A,0
18,E,23
18,D,15
18,Outside,103
18,M,1
18,IM2,3
18,L,4
18,G,8
18,C,13
18,GH,9
18,IM1,26
18,N,2
18,H,5
18,F,10
18,B,4
18,K,6
18,J,2
18,A,0
19,E,27
19,D,13
19,Outside,106
19,M,1
19,IM2,3
19,L,5
19,G,6
19,C,9
19,GH,9
19,IM1,7
19,N,2
19,H,8
19,F,15
19,B,4
19,K,4
19,J,1
19,A,1
20,E,26
20,D,19
20,Outside,96
20,M,1
20,IM2,4
20,L,5
20,G,9
20,C,9
20,GH,9
20,IM1,14
20,N,3
20,H,9
20,F,15
20,B,4
20,K,0
20,J,4
20,A,0
21,E,21
21,D,17
21,Outside,101
21,M,1
21,IM2,3
21,L,6
21,G,15
21,C,9
21,GH,4
21,IM1,9
21,N,2
21,H,8
21,F,17
21,B,5
21,K,2
21,J,1
21,A,0
22,E,25
22,D,14
22,Outside,110
22,M,1
22,IM2,1
22,L,5
22,G,11
22,C,12
22,GH,9
22,IM1,11
22,N,2
22,H,7
22,F,13
22,B,1
22,K,0
