time_index,area,num_people
1,Outside,73
1,H,5
1,B,5
1,D,4
1,J,2
1,L,5
1,N,1
1,F,9
1,IM2,2
1,IM1,11
1,E,11
1,GH,7
1,G,6
1,K,4
1,C,1
1,A,0
1,M,0
2,Outside,74
2,H,7
2,B,5
2,D,3
2,J,4
2,L,6
2,N,2
2,F,8
2,IM2,3
2,IM1,13
2,E,7
2,GH,5
2,G,6
2,K,1
2,C,3
2,A,0
2,M,0
3,Outside,64
3,H,3
3,B,5
3,D,4
3,J,3
3,L,6
3,N,0
3,F,7
3,IM2,3
3,IM1,12
3,E,15
3,GH,4
3,G,9
3,K,2
3,C,5
3,A,0
3,M,0
4,Outside,56
4,H,6
4,B,3
4,D,7
4,J,4
4,L,6
4,N,2
4,F,9
4,IM2,1
4,IM1,13
4,E,9
4,GH,9
4,G,7
4,K,4
4,C,4
4,A,1
4,M,0
5,Outside,66
5,H,4
5,B,4
5,D,6
5,J,3
5,L,4
5,N,2
5,F,9
5,IM2,2
5,IM1,16
5,E,10
5,GH,6
5,G,9
5,K,3
5,C,3
5,A,0
5,M,0
6,Outside,61
6,H,6
6,B,7
6,D,6
6,J,3
6,L,6
6,N,2
6,F,9
6,IM2,2
6,IM1,14
6,E,14
6,GH,5
6,G,8
6,K,2
6,C,8
6,A,0
6,M,1
7,Outside,67
7,H,5
7,B,6
7,D,5
7,J,4
7,L,4
7,N,2
7,F,15
7,IM2,2
7,IM1,11
7,E,12
7,GH,1
7,G,7
7,K,5
7,C,5
7,A,0
7,M,1
8,Outside,74
8,H,6
8,B,3
8,D,4
8,J,4
8,L,3
8,N,3
8,F,9
8,IM2,1
8,IM1,9
8,E,9
8,GH,8
8,G,5
8,K,5
8,C,6
8,A,0
8,M,1
9,Outside,73
9,H,6
9,B,5
9,D,3
9,J,4
9,L,3
9,N,1
9,F,8
9,IM2,3
9,IM1,8
9,E,6
9,GH,7
9,G,4
9,K,5
9,C,6
9,A,2
9,M,1
10,Outside,65
10,H,6
10,B,4
10,D,3
10,J,3
10,L,4
10,N,0
10,F,6
10,IM2,2
10,IM1,14
10,E,8
10,GH,7
10,G,9
10,K,5
10,C,4
10,A,1
10,M,1
11,Outside,72
11,H,4
11,B,4
11,D,5
11,J,4
11,L,2
11,N,2
11,F,5
11,IM2,1
11,IM1,10
11,E,14
11,GH,3
11,G,7
11,K,5
11,C,3
11,A,0
11,M,1
12,Outside,74
12,H,4
12,B,5
12,D,4
12,J,2
12,L,2
12,N,2
12,F,9
12,IM2,4
12,IM1,15
12,E,7
12,GH,4
12,G,5
12,K,5
12,C,6
12,A,0
12,M,0
13,Outside,68
13,H,5
13,B,7
13,D,4
13,J,2
13,L,7
13,N,2
13,F,11
13,IM2,4
13,IM1,12
13,E,8
13,GH,4
13,G,4
13,K,3
13,C,4
13,A,0
13,M,1
14,Outside,58
14,H,4
14,B,6
14,D,3
14,J,3
14,L,4
14,N,2
14,F,6
14,IM2,2
14,IM1,7
14,E,18
14,GH,10
14,G,12
14,K,4
14,C,2
14,A,0
14,M,1
15,Outside,67
15,H,6
15,B,6
15,D,3
15,J,3
15,L,3
15,N,2
15,F,8
15,IM2,5
15,IM1,10
15,E,7
15,GH,8
15,G,8
15,K,6
15,C,1
15,A,0
15,M,0
16,Outside,66
16,H,4
16,B,4
16,D,2
16,J,3
16,L,3
16,N,1
16,F,9
16,IM2,3
16,IM1,14
16,E,12
16,GH,10
16,G,5
16,K,7
16,C,2
16,A,0
16,M,1
17,Outside,62
17,H,4
17,B,4
17,D,2
17,J,6
17,L,2
17,N,1
17,F,6
17,IM2,4
17,IM1,12
17,E,9
17,GH,6
17,G,7
17,K,6
17,C,2
17,A,0
17,M,0
18,Outside,65
18,H,4
18,B,4
18,D,3
18,J,5
18,L,5
18,N,2
18,F,7
18,IM2,5
18,IM1,12
18,E,10
18,GH,8
18,G,8
18,K,2
18,C,4
18,A,0
18,M,0
19,Outside,72
19,H,6
19,B,2
19,D,2
19,J,4
19,L,5
19,N,0
19,F,4
19,IM2,1
19,IM1,10
19,E,9
19,GH,8
19,G,9
19,K,4
19,C,3
19,A,0
19,M,1
20,Outside,76
20,H,5
20,B,8
20,D,4
20,J,4
20,L,3
20,N,1
20,F,8
20,IM2,2
20,IM1,10
20,E,7
20,GH,7
20,G,6
20,K,4
20,C,3
20,A,0
20,M,1
21,Outside,66
21,H,8
21,B,5
21,D,2
21,J,1
21,L,3
21,N,1
21,F,13
21,IM2,4
21,IM1,9
21,E,8
21,GH,9
21,G,5
21,K,6
21,C,1
21,A,0
21,M,0
22,Outside,58
22,H,5
22,B,6
22,D,4
22,J,6
22,L,2
22,N,1
22,F,13
22,IM2,3
22,IM1,13
22,E,8
22,GH,6
22,G,9
22,K,6
22,C,1
22,A,0
22,M,1
23,Outside,73
23,H,7
23,B,5
23,D,2
23,J,2
23,L,4
23,N,1
23,F,19
23,IM2,1
23,IM1,11
23,E,5
23,GH,3
23,G,6
23,K,5
23,C,2
23,A,1
23,M,0
24,Outside,62
24,H,3
24,B,5
24,D,5
24,J,4
24,L,3
24,N,1
24,F,17
24,IM2,3
24,IM1,5
24,E,9
24,GH,6
24,G,10
24,K,4
24,C,2
24,A,0
24,M,0
25,Outside,63
25,H,5
25,B,6
25,D,6
25,J,2
25,L,3
25,N,1
25,F,9
25,IM2,2
25,IM1,7
25,E,10
25,GH,7
25,G,12
25,K,4
25,C,1
25,A,1
25,M,1
26,Outside,67
26,H,3
26,B,5
26,D,5
26,J,2
26,L,2
26,N,0
26,F,15
26,IM2,5
26,IM1,11
26,E,10
26,GH,8
26,G,7
26,K,5
26,C,1
26,A,0
26,M,1
27,Outside,68
27,H,4
27,B,7
27,D,5
27,J,4
27,L,4
27,N,1
27,F,11
27,IM2,3
27,IM1,6
27,E,11
27,GH,6
27,G,8
27,K,5
27,C,1
27,A,0
27,M,1
28,Outside,67
28,H,5
28,B,12
28,D,3
28,J,2
28,L,5
28,N,1
28,F,9
28,IM2,3
28,IM1,9
28,E,12
28,GH,10
28,G,7
28,K,3
28,C,1
28,A,0
28,M,1
29,Outside,70
29,H,6
29,B,4
29,D,2
29,J,2
29,L,4
29,N,1
29,F,15
29,IM2,4
29,IM1,8
29,E,10
29,GH,8
