time_index,area,num_people
1,N,2
1,Outside,84
1,G,7
1,L,6
1,C,3
1,D,11
1,E,15
1,H,3
1,IM2,5
1,J,3
1,F,4
1,B,4
1,GH,4
1,K,3
1,IM1,5
1,A,0
1,M,0
2,N,3
2,Outside,67
2,G,4
2,L,1
2,C,3
2,D,14
2,E,15
2,H,2
2,IM2,2
2,J,7
2,F,11
2,B,5
2,GH,4
2,K,8
2,IM1,5
2,A,0
2,M,0
3,N,3
3,Outside,73
3,G,4
3,L,3
3,C,2
3,D,15
3,E,19
3,H,2
3,IM2,3
3,J,3
3,F,4
3,B,5
3,GH,3
3,K,5
3,IM1,6
3,A,0
3,M,0
4,N,3
4,Outside,67
4,G,3
4,L,3
4,C,3
4,D,12
4,E,16
4,H,3
4,IM2,3
4,J,2
4,F,8
4,B,2
4,GH,3
4,K,6
4,IM1,11
4,A,0
4,M,0
5,N,3
5,Outside,82
5,G,3
5,L,2
5,C,1
5,D,13
5,E,9
5,H,3
5,IM2,3
5,J,3
5,F,9
5,B,1
5,GH,3
5,K,5
5,IM1,11
5,A,0
5,M,0
6,N,3
6,Outside,61
6,G,2
6,L,2
6,C,2
6,D,18
6,E,21
6,H,2
6,IM2,1
6,J,3
6,F,8
6,B,2
6,GH,4
6,K,9
6,IM1,6
6,A,1
6,M,0
7,N,3
7,Outside,94
7,G,5
7,L,2
7,C,2
7,D,12
7,E,13
7,H,2
7,IM2,4
7,J,4
7,F,10
7,B,0
7,GH,2
7,K,1
7,IM1,5
7,A,0
7,M,0
8,N,3
8,Outside,86
8,G,4
8,L,3
8,C,3
8,D,16
8,E,10
8,H,2
8,IM2,2
8,J,3
8,F,13
8,B,4
8,GH,3
8,K,2
8,IM1,9
8,A,0
8,M,0
9,N,3
9,Outside,98
9,G,5
9,L,3
9,C,2
9,D,14
9,E,14
9,H,1
9,IM2,3
9,J,1
9,F,10
9,B,2
9,GH,0
9,K,4
9,IM1,7
9,A,0
9,M,0
10,N,2
10,Outside,95
10,G,5
10,L,3
10,C,3
10,D,10
10,E,16
10,H,2
10,IM2,1
10,J,2
10,F,6
10,B,4
10,GH,2
10,K,5
10,IM1,12
10,A,0
10,M,0
11,N,2
11,Outside,90
11,G,6
11,L,3
11,C,5
11,D,13
11,E,15
11,H,3
11,IM2,2
11,J,2
11,F,6
11,B,3
11,GH,1
11,K,6
11,IM1,8
11,A,0
11,M,0
12,N,2
12,Outside,88
12,G,3
12,L,3
12,C,3
12,D,16
12,E,13
12,H,4
12,IM2,1
12,J,2
12,F,5
12,B,4
12,GH,2
12,K,4
12,IM1,7
12,A,0
12,M,0
13,N,2
13,Outside,101
13,G,2
13,L,3
13,C,1
13,D,16
13,E,9
13,H,3
13,IM2,0
13,J,1
13,F,9
13,B,3
13,GH,0
13,K,4
13,IM1,5
13,A,0
13,M,0
14,N,3
14,Outside,111
14,G,3
14,L,3
14,C,1
14,D,10
14,E,6
14,H,2
14,IM2,5
14,J,3
14,F,8
14,B,3
14,GH,2
14,K,4
14,IM1,4
14,A,0
14,M,0
15,N,2
15,Outside,81
15,G,5
15,L,1
15,C,3
15,D,15
15,E,8
15,H,2
15,IM2,3
15,J,3
15,F,15
15,B,4
15,GH,2
15,K,4
15,IM1,6
15,A,0
15,M,0
16,N,2
16,Outside,89
16,G,7
16,L,2
16,C,3
16,D,10
16,E,10
16,H,2
16,IM2,1
16,J,2
16,F,13
16,B,2
16,GH,2
16,K,4
16,IM1,10
16,A,1
16,M,0
17,N,2
17,Outside,92
17,G,5
17,L,3
17,C,3
17,D,13
17,E,14
17,H,4
17,IM2,2
17,J,2
17,F,15
17,B,3
17,GH,4
17,K,2
17,IM1,5
17,A,0
17,M,0
18,N,2
18,Outside,98
18,G,5
18,L,4
18,C,2
18,D,10
18,E,12
18,H,1
18,IM2,1
18,J,3
18,F,14
18,B,3
18,GH,4
18,K,6
18,IM1,6
18,A,0
18,M,0
19,N,3
19,Outside,97
19,G,7
19,L,2
19,C,4
19,D,9
19,E,8
19,H,2
19,IM2,2
19,J,2
19,F,9
19,B,4
19,GH,4
19,K,6
19,IM1,8
19,A,0
19,M,0
20,N,4
20,Outside,83
20,G,7
20,L,4
20,C,3
20,D,9
20,E,13
20,H,2
20,IM2,2
20,J,3
20,F,9
20,B,4
20,GH,4
20,K,3
20,IM1,10
20,A,0
20,M,0
21,N,3
21,Outside,73
21,G,5
21,L,1
21,C,2
21,D,7
21,E,17
21,H,4
21,IM2,3
21,J,2
21,F,6
21,B,3
21,GH,5
21,K,7
21,IM1,13
21,A,0
21,M,0
22,N,3
22,Outside,91
22,G,5
22,L,2
22,C,2
22,D,11
22,E,6
22,H,5
22,IM2,1
22,J,4
22,F,9
22,B,3
22,GH,6
22,K,5
22,IM1,8
22,A,0
22,M,0
23,N,3
23,Outside,76
23,G,8
23,L,1
23,C,4
23,D,19
23,E,7
23,H,6
23,IM2,3
23,J,2
23,F,15
23,B,1
23,GH,3
23,K,8
23,IM1,10
23,A,0
23,M,0
24,N,3
24,Outside,103
24,G,8
24,L,2
24,C,2
24,D,9
24,E,10
24,H,3
24,IM2,3
24,J,2
24,F,11
24,B,3
24,GH,5
24,K,5
24,IM1,7
24,A,0
24,M,0
25,N,3
25,Outside,103
25,G,2
25,L,4
25,C,2
25,D,8
25,E,9
25,H,2
25,IM2,4
25,J,2
25,F,7
25,B,4
25,GH,1
25,K,5
25,IM1,10
25,A,0
25,M,0
26,N,3
26,Outside,87
26,G,7
26,L,4
26,C,4
26,D,13
26,E,14
26,H,2
26,IM2,2
26,J,3
26,F,15
26,B,4
26,GH,6
26,K,4
26,IM1,4
26,A,0
26,M,0
27,N,3
27,Outside,88
27,G,6
27,L,3
27,C,2
27,D,6
27,E,17
27,H,4
27,IM2,2
27,J,3
27,F,15
27,B,4
27,GH,2
27,K,5
27,IM1,12
27,A,0
27,M,0
28,N,2
28,Outside,88
28,G,6
28,L,2
28,C,3
28,D,6
28,E,14
28,H,4
28,IM2,3
28,J,3
28,F,14
28,B,2
28,GH,3
28,K,7
28,IM1,5
28,A,0
28,M,1
29,N,2
29,Outside,95
29,G,5
29,L,2
29,C,5
